Id,Dt_Customer,Recency,CustomerTenure,MntTotal,TotalPurchases,Perc_WebPurchases,Perc_CatalogPurchases,Perc_StorePurchases,Income,Kidhome,Teenhome,Education,Marital_Status,NumWebVisitsMonth,CLV_simple,CLV_log,Churn_KMeans,Valioso,Churn_Valioso_KMeans,Prob_Churn_Valioso_Modelo
4120,2013-12-17,61,354,369,13,0.4615384615384615,0.0769230769230769,0.3076923076923077,49514.0,1,0,2n Cycle,Single,7,4797,15.606073450731536,0,0,0,0.02
2406,2013-05-08,63,577,519,19,0.3157894736842105,0.1052631578947368,0.4210526315789473,54591.0,0,1,Graduation,Together,5,9861,18.73479680411845,0,1,0,0.0
1968,2013-02-12,37,662,28,4,0.25,0.0,0.5,45684.0,1,0,Graduation,Widow,7,112,5.419453571161482,0,0,0,0.0
6214,2013-05-04,53,581,79,6,0.3333333333333333,0.0,0.5,43815.0,1,0,Master,Married,6,474,8.527030101842605,0,0,0,0.0
2415,2014-07-04,99,155,953,16,0.3125,0.1875,0.3125,62568.0,0,1,Graduation,Together,4,15248,19.437723863029,1,1,1,0.95
254,2014-05-17,4,203,473,18,0.3888888888888889,0.0555555555555555,0.3888888888888889,53863.0,0,1,Graduation,Together,7,8514,18.14129899672465,0,1,0,0.0
1524,2013-01-03,1,702,1104,16,0.5,0.125,0.3125,81698.0,0,0,2n Cycle,Single,5,17664,19.85402756926492,0,1,0,0.01
3025,2013-08-07,4,486,306,15,0.4,0.0666666666666666,0.3333333333333333,49967.0,0,1,Graduation,Single,7,4590,15.878193478944556,0,0,0,0.0
2452,2013-01-01,8,704,318,17,0.2941176470588235,0.1176470588235294,0.2941176470588235,34600.0,1,1,Graduation,Together,8,5406,16.663545542363558,0,0,0,0.0
7264,2014-12-05,2,1,17,4,0.25,0.0,0.5,52195.0,2,1,2n Cycle,Single,8,68,4.651873888186883,0,0,0,0.0
6215,2013-12-29,24,342,31,6,0.1666666666666666,0.1666666666666666,0.3333333333333333,31353.0,1,1,Graduation,Married,8,186,6.744010667203367,0,0,0,0.0
1519,2013-06-22,2,532,73,9,0.3333333333333333,0.0,0.3333333333333333,38578.0,1,1,PhD,Single,8,657,9.910476122887951,0,0,0,0.0
6653,2012-07-30,72,859,418,18,0.3888888888888889,0.1111111111111111,0.2777777777777778,55158.0,1,1,PhD,Married,7,7524,17.778142487794273,0,1,0,0.02
361,2014-02-18,84,291,20,4,0.25,0.0,0.5,43142.0,1,1,Master,Married,7,80,4.899969836528364,1,0,0,0.0
4483,2013-04-17,67,598,1228,19,0.1052631578947368,0.5263157894736842,0.3157894736842105,72354.0,0,0,Graduation,Single,1,23332,21.31150791007356,0,1,0,0.02
7872,2012-12-09,7,727,557,23,0.2608695652173913,0.4347826086956521,0.2608695652173913,86836.0,0,0,PhD,Married,5,12811,20.099153224891285,0,1,0,0.0
830,2014-02-24,5,285,1658,15,0.2666666666666666,0.4,0.2666666666666666,74004.0,0,0,PhD,Single,3,24870,20.55589041360282,0,1,0,0.01
10475,2013-01-04,39,701,317,14,0.2857142857142857,0.1428571428571428,0.4285714285714285,,0,1,Master,Together,5,4438,15.603924405899123,0,0,0,0.0
2493,2013-02-08,34,666,608,18,0.3888888888888889,0.0555555555555555,0.4444444444444444,61286.0,0,1,Graduation,Married,5,10944,18.879207634776463,0,1,0,0.0
8430,2012-12-24,4,712,22,4,0.0,0.0,0.75,21994.0,0,1,Graduation,Together,5,88,5.046383265334207,0,0,0,0.0
9888,2014-06-25,3,164,1091,16,0.25,0.25,0.4375,68695.0,0,0,Graduation,Together,2,17456,19.820498025939767,0,1,0,0.0
7698,2014-11-05,81,31,191,10,0.4,0.1,0.4,51650.0,0,1,PhD,Married,5,1910,12.606923299344729,0,0,0,0.0
3807,2012-11-30,83,736,766,23,0.391304347826087,0.0869565217391304,0.391304347826087,59925.0,0,1,Graduation,Together,6,17618,21.110180622120883,1,1,1,0.98
3436,2014-01-26,24,314,20,5,0.2,0.0,0.6,14045.0,1,0,Graduation,Married,7,100,5.455051907068224,0,0,0,0.0
7938,2013-03-10,92,636,449,17,0.1764705882352941,0.1176470588235294,0.5882352941176471,51518.0,0,1,PhD,Together,3,7633,17.657996675217532,1,1,1,0.98
10710,2012-08-29,61,829,18,4,0.25,0.0,0.5,7500.0,0,1,Graduation,Married,8,72,4.738891723919229,0,0,0,0.0
10212,2013-01-13,43,692,100,7,0.4285714285714285,0.0,0.4285714285714285,42386.0,1,0,Master,Together,8,700,9.59687332257863,0,0,0,0.0
8151,2012-12-29,6,707,263,9,0.4444444444444444,0.1111111111111111,0.3333333333333333,24279.0,0,0,Basic,Married,8,2367,12.839097284198226,0,0,0,0.0
2793,2013-07-21,10,503,1034,26,0.2692307692307692,0.1153846153846153,0.5,70179.0,0,1,PhD,Divorced,5,26884,22.88021600022348,0,1,0,0.0
3526,2014-01-27,58,313,38,6,0.1666666666666666,0.0,0.5,38443.0,1,1,PhD,Married,7,228,7.128961788893469,0,0,0,0.0
4855,2013-06-06,19,548,46,6,0.5,0.0,0.3333333333333333,30351.0,1,0,PhD,Together,9,276,7.492041293528577,0,0,0,0.0
4697,2013-06-13,62,541,390,16,0.4375,0.0625,0.3125,35416.0,0,0,Master,Divorced,8,6240,16.910621905719758,0,1,0,0.0
1734,2013-01-17,37,688,81,11,0.2727272727272727,0.0,0.3636363636363636,40706.0,2,1,PhD,Together,7,891,10.950285961275714,0,0,0,0.0
8418,2014-03-30,60,251,61,7,0.2857142857142857,0.0,0.4285714285714285,38741.0,1,1,2n Cycle,Single,7,427,8.582134688358027,0,0,0,0.0
7527,2012-11-21,97,745,76,9,0.2222222222222222,0.1111111111111111,0.3333333333333333,23748.0,1,0,Master,Divorced,8,684,10.001981611227006,1,0,0,0.0
6379,2013-05-29,3,556,121,9,0.2222222222222222,0.2222222222222222,0.2222222222222222,47570.0,1,1,Master,Widow,7,1089,11.06166724403248,0,0,0,0.0
8375,2014-03-03,63,278,518,19,0.4210526315789473,0.1052631578947368,0.3157894736842105,55954.0,0,1,PhD,Married,7,9842,18.72903023395757,0,1,0,0.0
10129,2014-12-03,35,3,1456,21,0.1428571428571428,0.238095238095238,0.5714285714285714,82427.0,0,0,Graduation,Together,1,30576,22.51556992193433,0,1,0,0.0
5710,2012-10-10,31,787,120,9,0.2222222222222222,0.1111111111111111,0.4444444444444444,40548.0,0,1,Graduation,Together,5,1080,11.04271581941284,0,0,0,0.0
6237,2013-07-12,92,512,416,25,0.92,0.04,0.04,7144.0,0,2,PhD,Single,0,10400,19.65637733282778,1,1,1,0.43
1041,2012-10-18,3,779,424,19,0.3684210526315789,0.0526315789473684,0.3157894736842105,48432.0,0,1,PhD,Single,8,8056,18.130438845773423,0,1,0,0.0
10102,2014-12-05,19,1,1478,22,0.2272727272727272,0.5,0.2272727272727272,79946.0,0,0,Graduation,Widow,3,32516,22.88635312769403,0,1,0,0.0
7022,2012-09-28,2,799,1410,21,0.0952380952380952,0.238095238095238,0.6190476190476191,76445.0,1,0,Graduation,Married,6,29610,22.416406639222,0,1,0,0.0
8492,2013-09-11,25,451,1493,23,0.3478260869565217,0.1739130434782608,0.4347826086956521,75437.0,0,0,Graduation,Together,6,34339,23.229070355616454,0,1,0,0.02
4050,2014-06-21,65,168,127,8,0.25,0.125,0.5,49605.0,0,0,Master,Married,3,1016,10.661000145863326,0,0,0,0.0
5899,2014-03-13,68,268,49,2,0.5,0.0,0.0,5648.0,1,1,PhD,Together,20,98,4.297796547315713,0,0,0,0.0
5081,2013-10-20,54,412,47,5,0.2,0.0,0.6,47821.0,1,1,2n Cycle,Together,8,235,6.936261068579433,0,0,0,0.0
2176,2013-05-20,40,565,1690,16,0.3125,0.1875,0.375,80134.0,1,0,Graduation,Married,6,27040,21.059488265874773,0,1,0,0.0
3537,2012-08-17,57,841,79,10,0.3,0.0,0.4,31089.0,1,0,Graduation,Together,8,790,10.507640952561053,0,0,0,0.0
5631,2013-02-05,92,669,692,18,0.2777777777777778,0.2222222222222222,0.4444444444444444,49767.0,0,0,Graduation,Single,4,12456,19.25966369351178,1,1,1,0.96
10678,2013-11-28,91,373,917,25,0.44,0.08,0.4,71232.0,0,1,Graduation,Together,7,22925,22.22737770007981,1,1,1,0.96
3332,2012-08-29,87,829,165,12,0.25,0.0833333333333333,0.3333333333333333,29760.0,1,0,Graduation,Single,8,1980,13.111989793096338,1,0,0,0.0
5117,2012-02-08,32,1032,576,18,0.2222222222222222,0.2222222222222222,0.4444444444444444,32632.0,0,0,2n Cycle,Married,5,10368,18.72027859289836,0,1,0,0.0
6935,2013-01-12,44,693,978,25,0.2,0.28,0.48,78497.0,0,0,2n Cycle,Married,2,24450,22.436984903504047,0,1,0,0.0
9463,2012-11-13,16,753,1443,25,0.36,0.2,0.28,71706.0,0,1,Graduation,Together,5,36075,23.70321374751879,0,1,0,0.0
8036,2014-04-18,10,232,63,11,0.1818181818181818,0.0909090909090909,0.3636363636363636,26850.0,1,1,2n Cycle,Together,4,693,10.33443622953127,0,0,0,0.0
564,2012-04-08,81,972,906,30,0.2666666666666666,0.2,0.3,56937.0,1,0,PhD,Together,6,27180,23.3859420344165,0,1,0,0.0
4186,2013-05-08,11,577,76,9,0.2222222222222222,0.1111111111111111,0.3333333333333333,34026.0,1,1,Graduation,Together,5,684,10.001981611227006,0,0,0,0.0
1050,2014-04-30,58,220,65,8,0.25,0.125,0.5,28332.0,0,0,Graduation,Married,2,520,9.2056123697337,0,0,0,0.0
5272,2013-06-27,64,527,562,20,0.4,0.25,0.15,53843.0,0,1,Master,Married,7,11240,19.281811932247944,0,1,0,0.01
5172,2013-11-14,4,387,1053,17,0.1764705882352941,0.2941176470588235,0.4117647058823529,65104.0,0,1,Master,Together,7,17901,20.117992501331123,0,1,0,0.01
10379,2013-08-11,87,482,574,21,0.238095238095238,0.0952380952380952,0.4285714285714285,59247.0,0,2,Master,Single,6,12054,19.641627560452825,1,1,1,0.99
4137,2013-06-12,29,542,1076,16,0.4375,0.25,0.25,70666.0,0,0,Graduation,Together,4,17216,19.78131049464831,0,1,0,0.01
1071,2013-07-21,10,503,1034,26,0.2692307692307692,0.1153846153846153,0.5,70179.0,0,1,PhD,Divorced,5,26884,22.88021600022348,0,1,0,0.0
5474,2013-11-30,79,371,223,12,0.3333333333333333,0.0833333333333333,0.3333333333333333,43020.0,1,0,Graduation,Single,6,2676,13.880598063514846,0,0,0,0.0
5263,2013-01-22,99,683,55,5,0.2,0.0,0.6,31056.0,1,0,2n Cycle,Married,8,275,7.212462008847865,1,0,0,0.0
10582,2013-03-07,3,639,758,21,0.238095238095238,0.0952380952380952,0.5714285714285714,72063.0,0,1,Graduation,Married,2,15918,20.4997990446777,0,1,0,0.0
2564,2014-04-01,87,249,165,10,0.3,0.1,0.4,61278.0,0,1,Graduation,Together,6,1650,12.258011352303154,1,0,0,0.01
5794,2014-03-17,1,264,446,18,0.3888888888888889,0.0555555555555555,0.3888888888888889,46374.0,0,1,PhD,Married,8,8028,17.968611398627363,0,1,0,0.0
2563,2014-06-15,80,174,43,6,0.3333333333333333,0.0,0.5,28249.0,0,0,Basic,Married,6,258,7.363693014591455,0,0,0,0.0
10394,2013-12-23,91,348,1479,18,0.2222222222222222,0.4444444444444444,0.2777777777777778,90000.0,0,0,Graduation,Married,1,26622,21.493807906699267,1,1,1,0.95
4967,2013-03-29,19,617,268,15,0.3333333333333333,0.0666666666666666,0.3333333333333333,38201.0,0,1,PhD,Together,8,4020,15.511833675270626,0,0,0,0.0
10602,2013-02-14,30,660,156,9,0.3333333333333333,0.0,0.4444444444444444,39922.0,1,0,Graduation,Married,8,1404,11.642436217908688,0,0,0,0.0
405,2013-02-13,68,661,441,17,0.2941176470588235,0.2941176470588235,0.1764705882352941,41638.0,0,1,Graduation,Divorced,8,7497,17.606150051751193,0,1,0,0.0
4432,2013-03-16,82,630,51,7,0.2857142857142857,0.0,0.4285714285714285,31615.0,1,0,Graduation,Divorced,7,357,8.216380329719732,0,0,0,0.0
1826,2014-06-16,0,173,1190,15,0.2666666666666666,0.2666666666666666,0.4,84835.0,0,0,Graduation,Divorced,1,17850,19.63699428811,0,1,0,0.0
7998,2012-11-12,77,754,112,9,0.2222222222222222,0.2222222222222222,0.2222222222222222,28087.0,1,1,Graduation,Together,7,1008,10.885212720168676,0,0,0,0.0
1215,2013-08-10,49,483,1572,23,0.217391304347826,0.4347826086956521,0.3043478260869565,70440.0,0,0,Graduation,Together,3,36156,23.392827643109324,0,1,0,0.01
5543,2013-06-24,49,530,802,25,0.28,0.08,0.44,57811.0,0,1,Graduation,Together,5,20050,21.791305338569604,0,1,0,0.0
2669,2014-04-05,66,245,1127,16,0.3125,0.25,0.375,74293.0,0,0,Graduation,Single,2,18032,19.912394082021745,0,1,0,0.0
4452,2014-05-28,3,192,372,17,0.3529411764705882,0.0588235294117647,0.3529411764705882,50388.0,0,1,Graduation,Single,7,6324,17.11556302630589,0,1,0,0.03
5796,2013-11-26,70,375,1125,23,0.1739130434782608,0.217391304347826,0.5652173913043478,77437.0,0,0,Graduation,Married,1,25875,22.33036263304737,0,1,0,0.0
3578,2013-10-20,29,412,236,12,0.25,0.0833333333333333,0.5,49160.0,0,1,Graduation,Divorced,6,2832,14.025297345565596,0,0,0,0.0
771,2014-01-21,79,319,194,10,0.2,0.2,0.5,54178.0,0,1,Graduation,Together,2,1940,12.644100714947903,0,0,0,0.0
7059,2014-06-26,47,163,1495,19,0.1578947368421052,0.3684210526315789,0.4210526315789473,80124.0,0,0,Graduation,Married,1,28405,21.90045104735681,0,1,0,0.0
2612,2013-12-24,33,347,1682,25,0.28,0.2,0.48,75794.0,0,0,Graduation,Married,3,42050,24.20222666326312,0,1,0,0.0
3363,2014-03-17,99,264,34,5,0.2,0.0,0.6,20130.0,0,0,2n Cycle,Married,8,170,6.370328555575266,1,0,0,0.0
5314,2013-03-18,69,628,444,20,0.35,0.05,0.25,40689.0,0,1,Graduation,Together,8,8880,18.565723978959277,0,1,0,0.0
3083,2013-07-26,88,498,373,18,0.3333333333333333,0.1111111111111111,0.2777777777777778,45837.0,1,1,Graduation,Married,7,6714,17.44360969246011,1,1,1,0.78
7732,2014-02-01,81,308,745,20,0.35,0.1,0.5,64813.0,1,0,Graduation,Married,5,14900,20.138680509203883,0,1,0,0.01
9212,2013-02-14,17,660,1678,28,0.2142857142857142,0.1071428571428571,0.4642857142857143,72828.0,0,1,Master,Married,7,46984,25.00538278315001,0,1,0,0.02
10477,2013-06-08,16,546,102,7,0.4285714285714285,0.1428571428571428,0.2857142857142857,39435.0,1,0,PhD,Together,7,714,9.63764799255246,0,0,0,0.0
6927,2012-05-10,70,940,264,19,0.2631578947368421,0.0526315789473684,0.2631578947368421,44377.0,1,1,PhD,Married,8,5016,16.715376717418717,0,0,0,0.01
10142,2013-07-03,99,521,689,20,0.25,0.1,0.55,66476.0,0,1,PhD,Divorced,4,13780,19.901104237344896,1,1,1,0.98
11133,2012-10-18,3,779,424,19,0.3684210526315789,0.0526315789473684,0.3157894736842105,48432.0,0,1,PhD,YOLO,8,8056,18.130438845773423,0,1,0,0.0
4945,2012-07-11,29,878,1210,28,0.3571428571428571,0.1428571428571428,0.4285714285714285,53653.0,0,0,Graduation,Widow,6,33880,23.905112427299034,0,1,0,0.01
7620,2013-05-08,71,577,106,8,0.25,0.25,0.25,16185.0,1,0,Basic,Single,8,848,10.26725436076506,0,0,0,0.0
907,2013-11-29,36,372,362,18,0.2777777777777778,0.0555555555555555,0.3888888888888889,46149.0,0,1,Graduation,Married,5,6516,17.35570946411857,0,1,0,0.0
3749,2013-02-03,54,671,1580,24,0.25,0.2083333333333333,0.5,73926.0,0,0,Graduation,Together,3,37920,23.70963687219742,0,1,0,0.0
4867,2013-09-20,2,442,88,11,0.2727272727272727,0.0,0.3636363636363636,38236.0,1,1,PhD,Single,7,968,11.153842363627664,0,0,0,0.0
2295,2014-02-02,57,307,825,22,0.2272727272727272,0.1363636363636363,0.5909090909090909,62670.0,0,1,PhD,Married,3,18150,21.059844063114983,0,1,0,0.0
10377,2013-06-06,37,548,397,15,0.4,0.0666666666666666,0.3333333333333333,46692.0,0,1,Master,Together,6,5955,16.597969316081354,0,0,0,0.01
1173,2013-10-03,73,429,2252,13,0.3076923076923077,0.1538461538461538,0.4615384615384615,77632.0,0,0,Master,Together,2,29276,20.37356993045901,0,1,0,0.0
531,2012-09-22,55,805,1662,33,0.2424242424242424,0.1515151515151515,0.2727272727272727,57333.0,0,1,PhD,Divorced,6,54846,26.152824304638784,0,1,0,0.0
8362,2013-07-08,9,516,1919,20,0.35,0.3,0.3,84169.0,0,0,PhD,Married,3,38380,23.016834606753484,0,1,0,0.0
624,2012-10-11,5,786,35,4,0.0,0.25,0.5,18890.0,0,0,Master,Single,6,140,5.767451239476864,0,0,0,0.0
454,2012-11-14,48,752,1135,28,0.3928571428571428,0.1428571428571428,0.3928571428571428,69508.0,1,0,Graduation,Together,6,31780,23.689830617194023,0,1,0,0.0
10779,2014-04-13,16,237,49,5,0.2,0.0,0.6,22148.0,0,0,Graduation,Single,7,245,7.009404263813876,0,0,0,0.0
10637,2013-01-01,77,704,99,8,0.375,0.0,0.375,40800.0,1,2,Graduation,Married,7,792,10.118593115469045,0,0,0,0.0
8080,2012-08-17,50,841,22,4,0.0,0.0,0.75,26816.0,0,0,Graduation,Single,4,88,5.046383265334207,0,0,0,0.0
3130,2013-04-06,95,609,44,10,0.2,0.0,0.4,18701.0,1,1,Graduation,Single,5,440,9.127977989359126,1,0,0,0.0
4328,2013-07-09,81,515,55,8,0.25,0.125,0.375,21955.0,1,0,2n Cycle,Married,6,440,8.844601667305175,0,0,0,0.0
1328,2014-02-16,56,293,683,20,0.2,0.2,0.45,57937.0,0,1,2n Cycle,Married,3,13660,19.87451435271613,0,1,0,0.0
4012,2012-11-08,55,758,1226,23,0.3043478260869565,0.2608695652173913,0.217391304347826,62220.0,0,1,PhD,Together,6,28198,22.603359478352328,0,1,0,0.0
1137,2013-12-29,87,342,1379,17,0.2352941176470588,0.2941176470588235,0.4117647058823529,81246.0,0,0,Graduation,Single,1,23443,20.896921818510886,1,1,1,0.98
8870,2012-11-13,68,753,497,18,0.3333333333333333,0.0555555555555555,0.2777777777777778,35196.0,1,0,Graduation,Together,8,8946,18.286732950805483,0,1,0,0.0
9477,2014-11-01,0,35,544,20,0.3,0.1,0.45,65324.0,0,1,PhD,Married,4,10880,19.182883727141256,0,1,0,0.01
5255,2013-02-20,19,654,637,27,1.0,0.0,0.0,,1,0,Graduation,Single,1,17199,21.52050395599869,0,1,0,0.01
9967,2013-05-30,30,555,447,22,0.2727272727272727,0.0454545454545454,0.3181818181818182,53034.0,1,1,Graduation,Divorced,8,9834,19.141543869680604,0,1,0,0.0
4301,2013-10-01,10,431,59,5,0.2,0.2,0.4,35178.0,1,0,Master,Married,7,295,7.336080639643844,0,0,0,0.0
10151,2012-12-09,38,727,946,22,0.1818181818181818,0.2272727272727272,0.5454545454545454,62204.0,0,2,Graduation,Divorced,3,20812,21.488479666717435,0,1,0,0.0
1459,2012-07-11,16,878,928,14,0.3571428571428571,0.2142857142857142,0.3571428571428571,69063.0,0,1,PhD,Married,3,12992,18.507109544499187,0,1,0,0.01
2276,2013-02-05,71,669,868,27,0.1481481481481481,0.2592592592592592,0.4074074074074074,57959.0,0,1,Graduation,Single,3,23436,22.550171283912498,0,1,0,0.0
1055,2014-03-20,40,261,45,5,0.2,0.0,0.6,53204.0,1,1,Master,Married,4,225,6.86000447643786,0,0,0,0.0
7431,2012-10-11,40,786,1820,17,0.4117647058823529,0.2352941176470588,0.2941176470588235,68126.0,0,0,PhD,Single,9,30940,21.6984285593868,0,1,0,0.0
4698,2013-06-20,32,534,410,16,0.3125,0.125,0.4375,50150.0,0,0,PhD,Married,5,6560,17.051958607756927,0,1,0,0.01
7787,2012-08-31,83,827,819,23,0.217391304347826,0.1304347826086956,0.5217391304347826,62807.0,0,1,Graduation,Together,5,18837,21.32253035752798,1,1,1,0.98
10951,2014-01-25,20,315,306,14,0.2142857142857142,0.0714285714285714,0.5714285714285714,45688.0,0,1,Graduation,Married,4,4284,15.508591194535247,0,0,0,0.0
7093,2013-11-14,74,387,22,4,0.0,0.0,0.75,19986.0,1,0,Graduation,Married,7,88,5.046383265334207,0,0,0,0.0
3308,2014-03-01,54,280,94,9,0.2222222222222222,0.0,0.4444444444444444,35704.0,1,1,Graduation,Married,4,846,10.485689045929467,0,0,0,0.0
1544,2012-12-22,51,714,1893,17,0.2352941176470588,0.1176470588235294,0.5882352941176471,81380.0,0,0,Master,Divorced,2,32181,21.81203518211625,0,1,0,0.01
5394,2013-03-17,42,629,38,10,0.1,0.1,0.4,16014.0,1,1,Basic,Single,3,380,8.784837152859696,0,0,0,0.0
9971,2014-11-04,22,32,506,17,0.2352941176470588,0.2352941176470588,0.4705882352941176,65526.0,0,1,PhD,Married,2,8602,18.002712298525452,0,1,0,0.0
2379,2012-09-22,31,805,1635,14,0.2142857142857142,0.2857142857142857,0.3571428571428571,69267.0,0,0,Graduation,Single,7,22890,20.039597261110696,0,1,0,0.0
5585,2013-04-20,1,595,48,7,0.2857142857142857,0.0,0.4285714285714285,21359.0,1,0,Graduation,Single,8,336,8.092812800644039,0,0,0,0.0
10858,2013-09-09,38,453,820,25,0.36,0.2,0.28,76532.0,1,1,Graduation,Together,5,20500,21.863532111220103,0,1,0,0.0
1503,2013-03-06,31,640,107,1,0.0,0.0,1.0,162397.0,1,1,PhD,Together,1,107,3.2454060590928298,0,0,0,0.0
2495,2014-06-20,24,169,816,22,0.1818181818181818,0.3181818181818182,0.4545454545454545,83891.0,0,1,Master,Married,1,17952,21.02549259604192,0,1,0,0.0
3276,2013-10-25,53,407,78,7,0.4285714285714285,0.0,0.4285714285714285,36301.0,1,0,2n Cycle,Together,7,546,9.08601137862367,0,0,0,0.0
7734,2012-12-19,58,717,1216,22,0.1818181818181818,0.4545454545454545,0.3181818181818182,79244.0,0,0,Graduation,Absurd,1,26752,22.275002712689627,0,1,0,0.0
10548,2014-09-03,30,94,960,24,0.125,0.3333333333333333,0.5,71163.0,0,0,Graduation,Single,1,23040,22.10715679084794,0,1,0,0.0
4066,2014-11-05,76,31,46,7,0.2857142857142857,0.1428571428571428,0.2857142857142857,21282.0,1,0,2n Cycle,Divorced,6,322,8.006156864594885,0,0,0,0.0
9265,2013-09-01,74,461,1390,21,0.4285714285714285,0.1904761904761904,0.2857142857142857,75027.0,0,1,Graduation,Married,5,29190,22.37227965922636,0,1,0,0.0
9576,2013-11-02,60,399,159,11,0.3636363636363636,0.0,0.3636363636363636,32313.0,1,0,PhD,Together,9,1749,12.611333162304472,0,0,0,0.0
3381,2014-08-06,51,122,90,8,0.25,0.0,0.5,54348.0,1,1,Master,Married,6,720,9.911371372629551,0,0,0,0.0
1184,2013-05-22,46,563,845,25,0.4,0.08,0.4,69674.0,0,2,PhD,Divorced,5,21125,21.96126278999981,0,1,0,0.0
8933,2014-12-05,16,1,66,8,0.25,0.0,0.5,32146.0,1,0,2n Cycle,Married,6,528,9.238653963470036,0,0,0,0.0
8614,2014-12-05,29,1,507,17,0.2352941176470588,0.1176470588235294,0.5882352941176471,65486.0,0,1,Graduation,Widow,2,8619,18.008407614176857,0,1,0,0.02
7313,2013-03-06,63,640,1565,23,0.2608695652173913,0.217391304347826,0.4782608695652174,74859.0,0,0,2n Cycle,Widow,3,35995,23.37865343878362,0,1,0,0.01
3722,2014-04-16,83,234,48,7,0.2857142857142857,0.0,0.4285714285714285,44503.0,1,1,Graduation,Single,6,336,8.092812800644039,1,0,0,0.0
1307,2014-09-02,15,95,63,10,0.3,0.0,0.4,41986.0,0,1,Graduation,Divorced,4,630,9.972566085709268,0,0,0,0.0
7186,2014-05-26,43,194,35,6,0.1666666666666666,0.1666666666666666,0.3333333333333333,30843.0,1,1,PhD,Together,5,210,6.973205871673667,0,0,0,0.0
3924,2014-03-17,34,264,916,28,0.2857142857142857,0.1071428571428571,0.4285714285714285,57912.0,0,1,PhD,Divorced,5,25648,22.96868674721877,0,1,0,0.0
9396,2012-11-23,31,743,25,4,0.25,0.0,0.5,37717.0,1,0,PhD,Married,9,100,5.243704090662064,0,0,0,0.0
387,2012-11-13,59,753,61,6,0.3333333333333333,0.0,0.5,7500.0,0,0,Basic,Married,8,366,8.031032686374402,0,0,0,0.0
4102,2013-03-29,46,617,23,4,0.0,0.0,0.75,37284.0,1,1,2n Cycle,Married,6,92,5.1148803223183945,0,0,0,0.0
1717,2014-04-13,43,237,273,13,0.3846153846153846,0.0769230769230769,0.3076923076923077,39747.0,1,0,Graduation,Single,8,3549,14.813366871232851,0,0,0,0.0
8017,2014-06-19,83,170,55,7,0.2857142857142857,0.0,0.4285714285714285,51111.0,1,1,2n Cycle,Married,6,385,8.370483525585833,1,0,0,0.0
5229,2014-02-16,81,293,42,5,0.2,0.0,0.6,54132.0,0,1,PhD,Together,7,210,6.739165922955596,0,0,0,0.0
5831,2012-08-22,93,836,1815,18,0.2777777777777778,0.2777777777777778,0.2777777777777778,77870.0,0,1,Graduation,Married,8,32670,22.09622302172197,1,1,1,0.97
10032,2014-01-18,86,322,53,11,0.2727272727272727,0.0909090909090909,0.2727272727272727,12571.0,1,0,Graduation,Divorced,6,583,9.912252983205812,1,0,0,0.0
238,2013-01-23,76,682,1082,39,0.2307692307692307,0.1538461538461538,0.2307692307692307,67309.0,1,1,2n Cycle,Together,7,42198,25.776009207983467,0,1,0,0.0
10398,2012-08-27,82,831,31,4,0.25,0.0,0.5,24336.0,1,0,2n Cycle,Single,7,124,5.577886756449904,0,0,0,0.0
4988,2014-04-05,58,245,62,9,0.1111111111111111,0.1111111111111111,0.4444444444444444,34469.0,1,1,PhD,Married,4,558,9.539920259255108,0,0,0,0.0
4278,2013-03-06,73,640,1923,19,0.5263157894736842,0.1052631578947368,0.3157894736842105,87188.0,0,0,PhD,Single,3,36537,22.65421165649438,0,1,0,0.01
6261,2013-11-26,81,375,470,18,0.1666666666666666,0.1111111111111111,0.5555555555555556,58025.0,0,1,Graduation,Married,4,8460,18.122604083260004,0,1,0,0.0
8727,2013-10-14,63,418,1150,29,0.3793103448275862,0.2068965517241379,0.3103448275862069,63693.0,0,1,Graduation,Divorced,6,33350,23.97295339828799,0,1,0,0.01
9014,2014-06-26,65,163,61,10,0.3,0.0,0.3,37085.0,1,1,Graduation,Married,8,610,9.896436032103235,0,0,0,0.0
5316,2013-04-07,89,608,84,7,0.2857142857142857,0.0,0.5714285714285714,21024.0,0,0,Master,Together,7,588,9.238233577942085,1,0,0,0.0
10738,2013-08-29,55,464,65,6,0.3333333333333333,0.0,0.5,49389.0,1,1,Master,Single,7,390,8.15269168354694,0,0,0,0.0
8952,2012-05-11,96,939,859,23,0.2608695652173913,0.217391304347826,0.4347826086956521,65569.0,0,1,Master,Married,3,19757,21.473894861050283,1,1,1,0.98
9451,2012-11-25,92,741,1658,26,0.3846153846153846,0.1538461538461538,0.3461538461538461,73538.0,0,1,Graduation,Married,7,43108,24.43523660587048,1,1,1,0.99
3433,2013-03-06,54,640,981,21,0.2857142857142857,0.3809523809523809,0.2857142857142857,72635.0,0,0,2n Cycle,Married,3,20601,21.29601922041212,0,1,0,0.0
6875,2012-08-28,38,830,529,17,0.4117647058823529,0.1764705882352941,0.2941176470588235,32727.0,0,0,PhD,Together,8,8993,18.130946540477275,0,1,0,0.0
7990,2012-02-08,2,1032,17,4,0.0,0.0,0.75,27469.0,0,0,Graduation,Married,6,68,4.651873888186883,0,0,0,0.0
4769,2014-06-18,52,171,493,23,0.3478260869565217,0.0869565217391304,0.2608695652173913,57954.0,1,1,Master,Together,7,11339,19.71199175826825,0,1,0,0.0
